x_bohr,V_Hartree,psi_0,psi_1,psi_2,psi_3
-0.28428927680797944,-5.0,0.8175617222987223,0.511070535202045,-0.2514974413827257,-0.06846034159756102
-0.254364089775561,-5.0,0.8274060145487938,0.46422764994261784,-0.28070709473376104,-0.06308515399450283
-0.2244389027431417,-5.0,0.8361885723624974,0.4151128165200107,-0.30737768180904174,-0.05712295418480855
-0.1945137157107233,-5.0,0.8438981258869365,0.3639664048380695,-0.3312679604402441,-0.05062922089596133
-0.16458852867830398,-5.0,0.8505247821574451,0.3110387274236085,-0.3521618370482285,-0.04366437881532146
-0.13466334164588467,-5.0,0.8560600377923262,0.25658881438717357,-0.36987032126381525,-0.0362932363337662
-0.10473815461346625,-5.0,0.8604967899044622,0.20088314571961338,-0.38423323539320864,-0.02858438249863153
-0.07481296758104694,-5.0,0.8638293452158006,0.14419434712864626,-0.3951206632655257,-0.02060954878735495
-0.04488778054862852,-5.0,0.8660534273630168,0.08679985579804944,-0.40243412535723827,-0.01244294164056464
-0.01496259351620921,-5.0,0.8671661823849801,0.02898056259929804,-0.4061074695642336,-0.004160551965445917
0.014962593516210099,-5.0,0.8671661823849804,-0.028980562599278253,-0.40610746956423405,0.004160551965490778
0.04488778054862852,-5.0,0.8660534273630189,-0.08679985579802965,-0.4024341253572397,0.012442941640609044
0.07481296758104783,-5.0,0.8638293452158045,-0.14419434712862644,-0.3951206632655281,0.02060954878739844
0.10473815461346625,-5.0,0.8604967899044677,-0.20088314571959365,-0.38423323539321214,0.02858438249867367
0.13466334164588556,-5.0,0.8560600377923336,-0.2565888143871539,-0.36987032126381986,0.03629323633380656
0.16458852867830487,-5.0,0.8505247821574541,-0.31103872742358896,-0.3521618370482341,0.04366437881535963
0.1945137157107233,-5.0,0.8438981258869472,-0.36396640483805004,-0.33126796044025075,0.050629220895996925
0.2244389027431426,-5.0,0.83618857236251,-0.41511281651999127,-0.30737768180904945,0.05712295418484123
0.254364089775561,-5.0,0.8274060145488078,-0.46422764994259863,-0.28070709473376965,0.06308515399453225
0.28428927680798033,-5.0,0.8175617222987377,-0.5110705352020259,-0.25149744138273517,0.06846034159758689
0.31421446384039964,-5.0,0.8066683278918578,-0.5554122213970478,-0.22001293041736375,0.07319850046022244
0.34413965087281806,-5.0,0.7947398098245375,-0.5970356985918801,-0.18653834715837064,0.07725554165004779
0.37406483790523737,-5.0,0.7817914748726333,-0.6357372598712421,-0.15137647763091308,0.08059371408696793
0.4039900249376558,-5.0,0.7678399384497033,-0.6713274982899168,-0.11484536978883532,0.08318195581988576
0.4339152119700751,-5.0,0.7529031032859669,-0.7036322338377035,-0.07727545669093039,0.08499618306054452
0.4638403990024935,-5.0,0.7370001364553692,-0.7324933658831579,-0.03900656765081219,0.08601951428502864
0.49376558603491283,-5.0,0.7201514447802294,-0.7577696469242281,-0.0003848543952994418,0.08624242731764119
0.5236907730673321,-5.0,0.7023786486450317,-0.7793373738590195,0.038240339965017967,0.08566284793548062
0.5536159600997506,-5.0,0.6837045542529648,-0.7970909933935827,0.07651964083208163,0.08428616916924436
0.5835411471321699,-5.0,0.6641531243608075,-0.8109436186238392,0.11410680230147928,0.08212520112066359
0.6134663341645883,-5.0,0.6437494475297159,-0.8208274542634657,0.1506618390437386,0.07920005176352209
0.6433915211970076,-5.0,0.6225197059313674,-0.8266941284366605,0.1858541015571457,0.07553793983741468
0.6733167082294269,-5.0,0.6004911417507763,-0.8285149294119842,0.21936526697565392,0.07117294157528327
0.7032418952618453,-5.0,0.5776920222288897,-0.8262809461186895,0.25089221837927217,0.06614567362145025
0.7331670822942646,-5.0,0.5541516033898236,-0.8200031117578483,0.2801497865628464,0.06050291509062122
0.7630922693266831,-5.0,0.5299000924992835,-0.8097121502948401,0.30687332946324697,0.054297172284627285
0.7930174563591024,-5.0,0.5049686093023448,-0.7954584260950704,0.3308211259133923,0.04758619011725086
0.8229426433915217,-5.0,0.47938914609033045,-0.7773116974388106,0.35177656207100355,0.04043241479336466
